239596193266171438448770953136188223981;"Hidden Legends";"op24";"Josef";24-018R;Rare;http://tcgplayer.com/product/594366/final-fantasy-tcg-hidden-legends-josef?page=1;None
280850052082777082754612590534855024441;"Hidden Legends";"op24";"Stiltzkin";24-097C;Common;http://tcgplayer.com/product/594683/final-fantasy-tcg-hidden-legends-stiltzkin-full-art?page=1;Full Art
157132555754205249669281960423940269848;"Hidden Legends";"op24";"Cecil";24-100C;Common;http://tcgplayer.com/product/594687/final-fantasy-tcg-hidden-legends-cecil?page=1;None
227857634842220740572504766708156007536;"Hidden Legends";"op24";"Gogo";24-022H;Hero;http://tcgplayer.com/product/594372/final-fantasy-tcg-hidden-legends-gogo?page=1;None
237847414832907212765834519586804919969;"Hidden Legends";"op24";"Nono";24-049C;Common;http://tcgplayer.com/product/594552/final-fantasy-tcg-hidden-legends-nono-full-art?page=1;Full Art
328921192495648983570173600156987102368;"Hidden Legends";"op24";"Fenrir";24-065H;Hero;http://tcgplayer.com/product/588361/final-fantasy-tcg-hidden-legends-fenrir-full-art?page=1;Full Art
214748066245905508237244075597930083268;"Hidden Legends";"op24";"Unei";19-119L;Legend;http://tcgplayer.com/product/597105/final-fantasy-tcg-hidden-legends-unei?page=1;None
224673962802189522590372668700715663387;"Hidden Legends";"op24";"Leviathan";24-106H;Hero;http://tcgplayer.com/product/588365/final-fantasy-tcg-hidden-legends-leviathan-full-art?page=1;Full Art
203082920442041048122644152464279173183;"Hidden Legends";"op24";"Piscodaemon";24-032R;Rare;http://tcgplayer.com/product/594479/final-fantasy-tcg-hidden-legends-piscodaemon?page=1;None
281138395134016974397390378794024969858;"Hidden Legends";"op24";"Belgemine";24-052L;Legend;http://tcgplayer.com/product/594556/final-fantasy-tcg-hidden-legends-belgemine-full-art?page=1;Full Art
104527977594584131615074171122797139039;"Hidden Legends";"op24";"Jack Garland";24-079L;Legend;http://tcgplayer.com/product/594654/final-fantasy-tcg-hidden-legends-jack-garland-full-art?page=1;Full Art
206272143184413885148693878366110496135;"Hidden Legends";"op24";"Black Mage";24-007C;Common;http://tcgplayer.com/product/593795/final-fantasy-tcg-hidden-legends-black-mage?page=1;None
72275479589715009225254883035979723511;"Hidden Legends";"op24";"Neon";24-013R;Rare;http://tcgplayer.com/product/594360/final-fantasy-tcg-hidden-legends-neon-full-art?page=1;Full Art
256376913233819548240085791214366923498;"Hidden Legends";"op24";"Kurasame";24-021H;Hero;http://tcgplayer.com/product/594371/final-fantasy-tcg-hidden-legends-kurasame?page=1;None
